transaction_id,initiative_id,month,cost_category,cost_group,cost_type,vendor_id,cost_centre_id,amount,description
CT-01165,AI-008,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,17826.59,AI Infrastructure Optimisation: compute
CT-01166,AI-008,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,17531.1,AI Infrastructure Optimisation: compute
CT-01167,AI-008,2026-02,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,16572.42,AI Infrastructure Optimisation: compute
CT-01168,AI-008,2026-03,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,17827.31,AI Infrastructure Optimisation: compute
CT-01169,AI-008,2026-04,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,18701.95,AI Infrastructure Optimisation: compute
CT-01170,AI-008,2026-05,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,19324.57,AI Infrastructure Optimisation: compute
CT-01171,AI-008,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,17082.82,AI Infrastructure Optimisation: compute
CT-01172,AI-008,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,17204.98,AI Infrastructure Optimisation: compute
CT-01173,AI-008,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,18812.58,AI Infrastructure Optimisation: compute
CT-01174,AI-008,2025-09,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,20848.31,AI Infrastructure Optimisation: storage
CT-01175,AI-008,2025-10,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,21031.06,AI Infrastructure Optimisation: storage
CT-01176,AI-008,2025-11,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,14259.54,AI Infrastructure Optimisation: storage
CT-01177,AI-008,2025-12,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,12762.83,AI Infrastructure Optimisation: storage
CT-01178,AI-008,2026-01,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,14072.7,AI Infrastructure Optimisation: storage
CT-01179,AI-008,2026-02,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,15566.55,AI Infrastructure Optimisation: storage
CT-01180,AI-008,2026-03,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,14346.45,AI Infrastructure Optimisation: storage
CT-01181,AI-008,2026-04,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,13979.23,AI Infrastructure Optimisation: storage
CT-01182,AI-008,2026-05,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,14952.41,AI Infrastructure Optimisation: storage
CT-01183,AI-008,2026-06,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,15146.46,AI Infrastructure Optimisation: storage
CT-01184,AI-008,2026-07,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,14966.11,AI Infrastructure Optimisation: storage
CT-01185,AI-008,2026-08,storage,Infrastructure,programme,V-HPE-INF,CC-TEC-AI,13680.94,AI Infrastructure Optimisation: storage
CT-01186,AI-008,2025-09,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,10295.62,AI Infrastructure Optimisation: networking
CT-01187,AI-008,2025-10,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,9962.62,AI Infrastructure Optimisation: networking
CT-01188,AI-008,2025-11,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,6995.09,AI Infrastructure Optimisation: networking
CT-01189,AI-008,2025-12,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7801.52,AI Infrastructure Optimisation: networking
CT-01190,AI-008,2026-01,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,6761.38,AI Infrastructure Optimisation: networking
CT-01191,AI-008,2026-02,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7052.17,AI Infrastructure Optimisation: networking
CT-01192,AI-008,2026-03,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7211.94,AI Infrastructure Optimisation: networking
CT-01193,AI-008,2026-04,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7223.63,AI Infrastructure Optimisation: networking
CT-01194,AI-008,2026-05,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7262.02,AI Infrastructure Optimisation: networking
CT-01195,AI-008,2026-06,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7781.96,AI Infrastructure Optimisation: networking
CT-01196,AI-008,2026-07,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,7346.03,AI Infrastructure Optimisation: networking
CT-01197,AI-008,2026-08,networking,Infrastructure,programme,V-HPE-NET,CC-TEC-AI,6949.27,AI Infrastructure Optimisation: networking
CT-01198,AI-008,2025-09,software,Software,programme,V-SW-A,CC-TEC-AI,39527.13,AI Infrastructure Optimisation: software
CT-01199,AI-008,2025-10,software,Software,programme,V-SW-A,CC-TEC-AI,41524.91,AI Infrastructure Optimisation: software
CT-01200,AI-008,2025-11,software,Software,programme,V-SW-A,CC-TEC-AI,28679.82,AI Infrastructure Optimisation: software
CT-01201,AI-008,2025-12,software,Software,programme,V-SW-A,CC-TEC-AI,28364.89,AI Infrastructure Optimisation: software
CT-01202,AI-008,2026-01,software,Software,programme,V-SW-A,CC-TEC-AI,27638.61,AI Infrastructure Optimisation: software
CT-01203,AI-008,2026-02,software,Software,programme,V-SW-A,CC-TEC-AI,27148.78,AI Infrastructure Optimisation: software
CT-01204,AI-008,2026-03,software,Software,programme,V-SW-A,CC-TEC-AI,27448.06,AI Infrastructure Optimisation: software
CT-01205,AI-008,2026-04,software,Software,programme,V-SW-A,CC-TEC-AI,29421.82,AI Infrastructure Optimisation: software
CT-01206,AI-008,2026-05,software,Software,programme,V-SW-A,CC-TEC-AI,27772.05,AI Infrastructure Optimisation: software
CT-01207,AI-008,2026-06,software,Software,programme,V-SW-A,CC-TEC-AI,28464.91,AI Infrastructure Optimisation: software
CT-01208,AI-008,2026-07,software,Software,programme,V-SW-A,CC-TEC-AI,28934.74,AI Infrastructure Optimisation: software
CT-01209,AI-008,2026-08,software,Software,programme,V-SW-A,CC-TEC-AI,27198.84,AI Infrastructure Optimisation: software
CT-01210,AI-008,2025-09,saas,Software,programme,V-SAAS-B,CC-TEC-AI,31571.92,AI Infrastructure Optimisation: saas
CT-01211,AI-008,2025-10,saas,Software,programme,V-SAAS-B,CC-TEC-AI,30351.52,AI Infrastructure Optimisation: saas
CT-01212,AI-008,2025-11,saas,Software,programme,V-SAAS-B,CC-TEC-AI,21128.97,AI Infrastructure Optimisation: saas
CT-01213,AI-008,2025-12,saas,Software,programme,V-SAAS-B,CC-TEC-AI,22388.06,AI Infrastructure Optimisation: saas
CT-01214,AI-008,2026-01,saas,Software,programme,V-SAAS-B,CC-TEC-AI,22695.55,AI Infrastructure Optimisation: saas
CT-01215,AI-008,2026-02,saas,Software,programme,V-SAAS-B,CC-TEC-AI,22564.81,AI Infrastructure Optimisation: saas
CT-01216,AI-008,2026-03,saas,Software,programme,V-SAAS-B,CC-TEC-AI,22173.19,AI Infrastructure Optimisation: saas
CT-01217,AI-008,2026-04,saas,Software,programme,V-SAAS-B,CC-TEC-AI,20204.04,AI Infrastructure Optimisation: saas
CT-01218,AI-008,2026-05,saas,Software,programme,V-SAAS-B,CC-TEC-AI,20777.93,AI Infrastructure Optimisation: saas
CT-01219,AI-008,2026-06,saas,Software,programme,V-SAAS-B,CC-TEC-AI,21351.41,AI Infrastructure Optimisation: saas
CT-01220,AI-008,2026-07,saas,Software,programme,V-SAAS-B,CC-TEC-AI,20213.58,AI Infrastructure Optimisation: saas
CT-01221,AI-008,2026-08,saas,Software,programme,V-SAAS-B,CC-TEC-AI,21373.19,AI Infrastructure Optimisation: saas
CT-01222,AI-008,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,70157.57,AI Infrastructure Optimisation: cloud
CT-01223,AI-008,2025-09,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,46771.71,AI Infrastructure Optimisation: cloud
CT-01224,AI-008,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,80911.05,AI Infrastructure Optimisation: cloud
CT-01225,AI-008,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,53940.7,AI Infrastructure Optimisation: cloud
CT-01226,AI-008,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,48931.92,AI Infrastructure Optimisation: cloud
CT-01227,AI-008,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,32621.28,AI Infrastructure Optimisation: cloud
CT-01228,AI-008,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,50192.0,AI Infrastructure Optimisation: cloud
CT-01229,AI-008,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,33461.33,AI Infrastructure Optimisation: cloud
CT-01230,AI-008,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,51055.82,AI Infrastructure Optimisation: cloud
CT-01231,AI-008,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,34037.21,AI Infrastructure Optimisation: cloud
CT-01232,AI-008,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,50173.6,AI Infrastructure Optimisation: cloud
CT-01233,AI-008,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,33449.07,AI Infrastructure Optimisation: cloud
CT-01234,AI-008,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,54655.35,AI Infrastructure Optimisation: cloud
CT-01235,AI-008,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,36436.9,AI Infrastructure Optimisation: cloud
CT-01236,AI-008,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,52891.16,AI Infrastructure Optimisation: cloud
CT-01237,AI-008,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,35260.77,AI Infrastructure Optimisation: cloud
CT-01238,AI-008,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,50670.66,AI Infrastructure Optimisation: cloud
CT-01239,AI-008,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,33780.44,AI Infrastructure Optimisation: cloud
CT-01240,AI-008,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,54202.47,AI Infrastructure Optimisation: cloud
CT-01241,AI-008,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,36134.98,AI Infrastructure Optimisation: cloud
CT-01242,AI-008,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,49582.41,AI Infrastructure Optimisation: cloud
CT-01243,AI-008,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,33054.94,AI Infrastructure Optimisation: cloud
CT-01244,AI-008,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,50482.99,AI Infrastructure Optimisation: cloud
CT-01245,AI-008,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-TEC-AI,33655.33,AI Infrastructure Optimisation: cloud
CT-01246,AI-008,2025-09,vendors,Services,programme,V-SVC-D,CC-TEC-AI,25644.36,AI Infrastructure Optimisation: vendors
CT-01247,AI-008,2025-10,vendors,Services,programme,V-SVC-D,CC-TEC-AI,25534.22,AI Infrastructure Optimisation: vendors
CT-01248,AI-008,2025-11,vendors,Services,programme,V-SVC-D,CC-TEC-AI,17185.73,AI Infrastructure Optimisation: vendors
CT-01249,AI-008,2025-12,vendors,Services,programme,V-SVC-D,CC-TEC-AI,16173.64,AI Infrastructure Optimisation: vendors
CT-01250,AI-008,2026-01,vendors,Services,programme,V-SVC-D,CC-TEC-AI,17687.59,AI Infrastructure Optimisation: vendors
CT-01251,AI-008,2026-02,vendors,Services,programme,V-SVC-D,CC-TEC-AI,18218.88,AI Infrastructure Optimisation: vendors
CT-01252,AI-008,2026-03,vendors,Services,programme,V-SVC-D,CC-TEC-AI,17385.56,AI Infrastructure Optimisation: vendors
CT-01253,AI-008,2026-04,vendors,Services,programme,V-SVC-D,CC-TEC-AI,18090.14,AI Infrastructure Optimisation: vendors
CT-01254,AI-008,2026-05,vendors,Services,programme,V-SVC-D,CC-TEC-AI,18036.04,AI Infrastructure Optimisation: vendors
CT-01255,AI-008,2026-06,vendors,Services,programme,V-SVC-D,CC-TEC-AI,19006.02,AI Infrastructure Optimisation: vendors
CT-01256,AI-008,2026-07,vendors,Services,programme,V-SVC-D,CC-TEC-AI,17431.17,AI Infrastructure Optimisation: vendors
CT-01257,AI-008,2026-08,vendors,Services,programme,V-SVC-D,CC-TEC-AI,16346.43,AI Infrastructure Optimisation: vendors
CT-01258,AI-008,2025-09,consulting,Services,programme,V-SI-C,CC-TEC-AI,45760.36,AI Infrastructure Optimisation: consulting
CT-01259,AI-008,2025-10,consulting,Services,programme,V-SI-C,CC-TEC-AI,44229.17,AI Infrastructure Optimisation: consulting
CT-01260,AI-008,2025-11,consulting,Services,programme,V-SI-C,CC-TEC-AI,33018.73,AI Infrastructure Optimisation: consulting
CT-01261,AI-008,2025-12,consulting,Services,programme,V-SI-C,CC-TEC-AI,34195.88,AI Infrastructure Optimisation: consulting
CT-01262,AI-008,2026-01,consulting,Services,programme,V-SI-C,CC-TEC-AI,32772.68,AI Infrastructure Optimisation: consulting
CT-01263,AI-008,2026-02,consulting,Services,programme,V-SI-C,CC-TEC-AI,31674.5,AI Infrastructure Optimisation: consulting
CT-01264,AI-008,2026-03,consulting,Services,programme,V-SI-C,CC-TEC-AI,32021.25,AI Infrastructure Optimisation: consulting
CT-01265,AI-008,2026-04,consulting,Services,programme,V-SI-C,CC-TEC-AI,32357.3,AI Infrastructure Optimisation: consulting
CT-01266,AI-008,2026-05,consulting,Services,programme,V-SI-C,CC-TEC-AI,30974.47,AI Infrastructure Optimisation: consulting
CT-01267,AI-008,2026-06,consulting,Services,programme,V-SI-C,CC-TEC-AI,29337.89,AI Infrastructure Optimisation: consulting
CT-01268,AI-008,2026-07,consulting,Services,programme,V-SI-C,CC-TEC-AI,30970.01,AI Infrastructure Optimisation: consulting
CT-01269,AI-008,2026-08,consulting,Services,programme,V-SI-C,CC-TEC-AI,31248.49,AI Infrastructure Optimisation: consulting
CT-01270,AI-008,2025-09,employees,People,programme,,CC-TEC-AI,75003.66,AI Infrastructure Optimisation: employees
CT-01271,AI-008,2025-09,employees,People,programme,,CC-TEC-AI,50002.44,AI Infrastructure Optimisation: employees
CT-01272,AI-008,2025-10,employees,People,programme,,CC-TEC-AI,78320.05,AI Infrastructure Optimisation: employees
CT-01273,AI-008,2025-10,employees,People,programme,,CC-TEC-AI,52213.37,AI Infrastructure Optimisation: employees
CT-01274,AI-008,2025-11,employees,People,programme,,CC-TEC-AI,50397.05,AI Infrastructure Optimisation: employees
CT-01275,AI-008,2025-11,employees,People,programme,,CC-TEC-AI,33598.03,AI Infrastructure Optimisation: employees
CT-01276,AI-008,2025-12,employees,People,programme,,CC-TEC-AI,52393.67,AI Infrastructure Optimisation: employees
CT-01277,AI-008,2025-12,employees,People,programme,,CC-TEC-AI,34929.11,AI Infrastructure Optimisation: employees
CT-01278,AI-008,2026-01,employees,People,programme,,CC-TEC-AI,50320.28,AI Infrastructure Optimisation: employees
CT-01279,AI-008,2026-01,employees,People,programme,,CC-TEC-AI,33546.85,AI Infrastructure Optimisation: employees
CT-01280,AI-008,2026-02,employees,People,programme,,CC-TEC-AI,48186.93,AI Infrastructure Optimisation: employees
CT-01281,AI-008,2026-02,employees,People,programme,,CC-TEC-AI,32124.62,AI Infrastructure Optimisation: employees
CT-01282,AI-008,2026-03,employees,People,programme,,CC-TEC-AI,50321.81,AI Infrastructure Optimisation: employees
CT-01283,AI-008,2026-03,employees,People,programme,,CC-TEC-AI,33547.88,AI Infrastructure Optimisation: employees
CT-01284,AI-008,2026-04,employees,People,programme,,CC-TEC-AI,46392.35,AI Infrastructure Optimisation: employees
CT-01285,AI-008,2026-04,employees,People,programme,,CC-TEC-AI,30928.24,AI Infrastructure Optimisation: employees
CT-01286,AI-008,2026-05,employees,People,programme,,CC-TEC-AI,47464.35,AI Infrastructure Optimisation: employees
CT-01287,AI-008,2026-05,employees,People,programme,,CC-TEC-AI,31642.9,AI Infrastructure Optimisation: employees
CT-01288,AI-008,2026-06,employees,People,programme,,CC-TEC-AI,51274.69,AI Infrastructure Optimisation: employees
CT-01289,AI-008,2026-06,employees,People,programme,,CC-TEC-AI,34183.13,AI Infrastructure Optimisation: employees
CT-01290,AI-008,2026-07,employees,People,programme,,CC-TEC-AI,48016.12,AI Infrastructure Optimisation: employees
CT-01291,AI-008,2026-07,employees,People,programme,,CC-TEC-AI,32010.75,AI Infrastructure Optimisation: employees
CT-01292,AI-008,2026-08,employees,People,programme,,CC-TEC-AI,44134.12,AI Infrastructure Optimisation: employees
CT-01293,AI-008,2026-08,employees,People,programme,,CC-TEC-AI,29422.75,AI Infrastructure Optimisation: employees
CT-01294,AI-008,2025-09,training,People,programme,V-TRN-F,CC-TEC-AI,14800.88,AI Infrastructure Optimisation: training
CT-01295,AI-008,2025-10,training,People,programme,V-TRN-F,CC-TEC-AI,15502.94,AI Infrastructure Optimisation: training
CT-01296,AI-008,2025-11,training,People,programme,V-TRN-F,CC-TEC-AI,10498.22,AI Infrastructure Optimisation: training
CT-01297,AI-008,2025-12,training,People,programme,V-TRN-F,CC-TEC-AI,10905.52,AI Infrastructure Optimisation: training
CT-01298,AI-008,2026-01,training,People,programme,V-TRN-F,CC-TEC-AI,10466.46,AI Infrastructure Optimisation: training
CT-01299,AI-008,2026-02,training,People,programme,V-TRN-F,CC-TEC-AI,10755.8,AI Infrastructure Optimisation: training
CT-01300,AI-008,2026-03,training,People,programme,V-TRN-F,CC-TEC-AI,11110.25,AI Infrastructure Optimisation: training
CT-01301,AI-008,2026-04,training,People,programme,V-TRN-F,CC-TEC-AI,10085.55,AI Infrastructure Optimisation: training
CT-01302,AI-008,2026-05,training,People,programme,V-TRN-F,CC-TEC-AI,10517.05,AI Infrastructure Optimisation: training
CT-01303,AI-008,2026-06,training,People,programme,V-TRN-F,CC-TEC-AI,10566.61,AI Infrastructure Optimisation: training
CT-01304,AI-008,2026-07,training,People,programme,V-TRN-F,CC-TEC-AI,11027.13,AI Infrastructure Optimisation: training
CT-01305,AI-008,2026-08,training,People,programme,V-TRN-F,CC-TEC-AI,10645.88,AI Infrastructure Optimisation: training
CT-01306,AI-008,2025-09,data,Other,programme,V-DATA-E,CC-TEC-AI,26534.6,AI Infrastructure Optimisation: data
CT-01307,AI-008,2025-10,data,Other,programme,V-DATA-E,CC-TEC-AI,25138.82,AI Infrastructure Optimisation: data
CT-01308,AI-008,2025-11,data,Other,programme,V-DATA-E,CC-TEC-AI,17629.9,AI Infrastructure Optimisation: data
CT-01309,AI-008,2025-12,data,Other,programme,V-DATA-E,CC-TEC-AI,17212.87,AI Infrastructure Optimisation: data
CT-01310,AI-008,2026-01,data,Other,programme,V-DATA-E,CC-TEC-AI,17675.2,AI Infrastructure Optimisation: data
CT-01311,AI-008,2026-02,data,Other,programme,V-DATA-E,CC-TEC-AI,18268.86,AI Infrastructure Optimisation: data
CT-01312,AI-008,2026-03,data,Other,programme,V-DATA-E,CC-TEC-AI,17374.02,AI Infrastructure Optimisation: data
CT-01313,AI-008,2026-04,data,Other,programme,V-DATA-E,CC-TEC-AI,17455.61,AI Infrastructure Optimisation: data
CT-01314,AI-008,2026-05,data,Other,programme,V-DATA-E,CC-TEC-AI,17975.77,AI Infrastructure Optimisation: data
CT-01315,AI-008,2026-06,data,Other,programme,V-DATA-E,CC-TEC-AI,16821.3,AI Infrastructure Optimisation: data
CT-01316,AI-008,2026-07,data,Other,programme,V-DATA-E,CC-TEC-AI,17490.27,AI Infrastructure Optimisation: data
CT-01317,AI-008,2026-08,data,Other,programme,V-DATA-E,CC-TEC-AI,18699.26,AI Infrastructure Optimisation: data
CT-01318,AI-008,2025-11,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01319,AI-008,2025-12,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01320,AI-008,2026-01,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01321,AI-008,2026-02,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01322,AI-008,2026-03,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01323,AI-008,2026-04,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01324,AI-008,2026-05,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01325,AI-008,2026-06,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01326,AI-008,2026-07,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01327,AI-008,2026-08,employees,Incremental operating cost,incremental_opex,,CC-TEC-OPS,20000.0,"AI Infrastructure Optimisation: business run cost (review, change management, support)"
CT-01328,AI-009,2025-09,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,26150.72,Predictive Maintenance: gpu
CT-01329,AI-009,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,25353.66,Predictive Maintenance: gpu
CT-01330,AI-009,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,26922.54,Predictive Maintenance: gpu
CT-01331,AI-009,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-SCM-AI,27389.31,Predictive Maintenance: gpu
